Date,Open,High,Low,Close,Volume,DailyReturn,MA7,MA30,Volatility30,NextClose,NextDirectionUp
2023-12-06,80.65,81.02,80.1,80.7,922085,0.005732801595214498,83.72142857142856,85.27,0.017405347368565974,79.66,0
2023-12-07,79.77,80.36,79.18,79.66,530316,-0.012887236679058334,82.60857142857142,85.00333333333334,0.016279853656352542,77.59,0
2023-12-08,78.22,78.34,77.11,77.59,657546,-0.025985438111975845,81.53999999999999,84.66766666666666,0.01679482189887627,77.6,1
2023-12-11,77.64,77.72,76.74,77.6,543468,0.00012888258796217578,80.54857142857144,84.39366666666666,0.016494638195862065,76.63,0
2023-12-12,76.52,76.81,76.02,76.63,253144,-0.012499999999999956,79.54714285714286,84.08699999999999,0.01656737381829601,77.92,1
2023-12-13,78.19,78.51,77.77,77.92,450687,0.016834138066031734,78.62,83.79433333333333,0.0168028555670267,78.63,1
2023-12-14,78.11,78.7,77.55,78.63,312690,0.00911190965092401,78.39,83.54033333333334,0.016952972461004075,77.52,0
2023-12-15,77.75,77.86,77.17,77.52,323516,-0.014116749332315881,77.93571428571428,83.297,0.01689048095763688,77.99,1
2023-12-18,77.74,78.63,77.72,77.99,425265,0.006062951496387914,77.69714285714285,83.07199999999999,0.0169661086312298,77.46,0
2023-12-19,77.2,78.19,77.0,77.46,475072,-0.006795743043980007,77.67857142857143,82.83699999999999,0.01698322493758729,80.53,1
2023-12-20,80.57,81.06,80.04,80.53,461503,0.03963335915311128,78.09714285714286,82.695,0.018644320881959824,79.36,0
2023-12-21,79.89,80.68,79.18,79.36,467722,-0.014528747050788549,78.48714285714286,82.47299999999998,0.018535488723062127,80.51,1
2023-12-22,80.27,80.97,79.78,80.51,396686,0.014490927419354982,78.85714285714286,82.33366666666666,0.018620621229624587,81.18,1
2023-12-25,81.49,82.22,80.92,81.18,450312,0.008321947584151168,79.22142857142856,82.23033333333333,0.018694539064518276,80.33,0
2023-12-26,80.45,80.68,80.32,80.33,730658,-0.010470559251047118,79.62285714285714,82.09566666666667,0.01876740677782757,78.94,0
2023-12-27,78.5,78.95,78.09,78.94,1060425,-0.017303622556952614,79.75857142857144,81.88866666666667,0.018870711252313696,78.81,0
2023-12-28,79.1,79.32,78.78,78.81,693947,-0.0016468203699011585,79.95142857142856,81.67933333333333,0.01886866552399094,77.82,0
2023-12-29,77.56,77.86,77.2,77.82,407255,-0.012561857632280238,79.56428571428572,81.39566666666666,0.01867740768088218,80.51,1
2024-01-01,80.04,81.36,78.85,80.51,519857,0.03456694937034199,79.72857142857143,81.193,0.019893157658233244,76.45,0
2024-01-02,76.21,77.03,75.96,76.45,651477,-0.05042851819649741,79.14857142857143,80.938,0.02123765189332509,76.49,1
2024-01-03,76.27,76.72,76.03,76.49,663360,0.000523217789404784,78.47857142857143,80.61566666666667,0.020610990488723408,76.05,0
2024-01-04,76.23,76.35,75.59,76.05,723347,-0.005752385932801696,77.86714285714287,80.31400000000001,0.020551914253748835,77.07,1
2024-01-05,76.84,77.36,76.26,77.07,728611,0.013412228796844117,77.60000000000001,79.99466666666667,0.02039479111829368,78.59,1
2024-01-08,79.06,79.5,78.46,78.59,522477,0.01972233034903348,77.56857142857143,79.65633333333332,0.02020287211452632,78.76,1
2024-01-09,78.83,79.74,78.52,78.76,397918,0.002163125079526651,77.70285714285716,79.36666666666666,0.020127961930159,78.45,0
2024-01-10,78.23,79.02,77.99,78.45,241107,-0.003936008125952295,77.40857142857143,79.14599999999999,0.019615804914072905,77.6,0
2024-01-11,77.34,78.06,77.25,77.6,680566,-0.01083492670490771,77.57285714285715,78.91466666666666,0.01966388097881714,77.9,1
2024-01-12,77.97,78.16,77.57,77.9,567746,0.0038659793814435073,77.77428571428571,78.72333333333333,0.019639207467895083,79.59,1
2024-01-15,78.94,80.3,78.13,79.59,316051,0.0216944801026957,78.28,78.56266666666667,0.020017562930775813,77.93,0
2024-01-16,77.26,79.07,76.41,77.93,446830,-0.0208568915692926,78.40285714285714,78.48566666666666,0.018277874810721847,79.47,1
2024-01-17,79.19,79.59,79.13,79.47,378913,0.019761324265366254,78.52857142857144,78.44466666666668,0.018627185671936986,80.79,1
2024-01-18,81.0,81.39,80.0,80.79,372705,0.016610041525103814,78.81857142857143,78.48233333333333,0.018720518777710526,80.2,0
2024-01-19,80.26,80.49,79.48,80.2,888748,-0.007302884020299549,79.06857142857143,78.56933333333333,0.018104900996349163,79.3,0
2024-01-22,79.31,79.6,78.92,79.3,384716,-0.01122194513715713,79.31142857142858,78.626,0.01824744866192506,78.87,0
2024-01-23,78.81,79.07,78.49,78.87,1166394,-0.005422446406052828,79.45000000000002,78.70066666666666,0.018113705498042424,79.12,1
2024-01-24,78.43,79.42,78.3,79.12,420445,0.003169773044249924,79.38285714285715,78.74066666666667,0.017875163227469893,78.28,0
2024-01-25,78.18,78.61,77.36,78.28,333254,-0.010616784630940401,79.43285714285715,78.729,0.01791652190796905,79.39,1
2024-01-26,78.82,79.59,78.66,79.39,467168,0.0141798671435871,79.42142857142858,78.79133333333333,0.01789217364124239,77.38,0
2024-01-29,77.64,78.11,77.18,77.38,1158281,-0.02531805013225852,78.9342857142857,78.771,0.018490263638182087,78.42,1
2024-01-30,78.42,78.84,77.87,78.42,416918,0.013440165417420546,78.67999999999999,78.80300000000001,0.018606173130569698,76.63,0
2024-01-31,76.61,76.8,76.43,76.63,543383,-0.022825809742412773,78.29857142857144,78.673,0.017549864820291076,77.03,1
2024-02-01,77.16,77.37,76.87,77.03,179821,0.005219887772413001,78.03571428571429,78.59533333333334,0.017414305140993437,79.18,1
2024-02-02,79.28,79.36,79.0,79.18,559852,0.027911203427236186,78.0442857142857,78.551,0.01798487323054775,76.54,0
2024-02-05,76.61,76.63,76.52,76.54,256243,-0.03334175296792119,77.7957142857143,78.39633333333335,0.018874918490827165,75.39,0
2024-02-06,75.49,76.05,74.21,75.39,422467,-0.015024823621635819,77.2242857142857,78.23166666666665,0.01896526872382356,76.09,1
2024-02-07,75.91,76.16,75.25,76.09,761733,0.00928505106778088,77.03999999999999,78.13666666666668,0.01884334410013881,74.35,0
2024-02-08,73.95,74.49,73.74,74.35,400319,-0.02286765672230262,76.45857142857143,77.988,0.019260130585065705,74.77,1
2024-02-09,74.87,75.7,74.04,74.77,589018,0.005648957632817808,76.19285714285715,77.88633333333334,0.019194798773727498,73.62,0
2024-02-12,74.05,74.36,73.19,73.62,404518,-0.0153805002006151,75.7057142857143,77.65666666666667,0.018126150887087977,71.29,0
2024-02-13,71.58,72.16,71.17,71.29,386982,-0.03164900842162455,74.57857142857142,77.48466666666667,0.016692815539114704,73.38,1
2024-02-14,73.31,73.5,73.3,73.38,494157,0.02931687473698963,74.12714285714286,77.381,0.01765436678944769,73.08,0
2024-02-15,73.25,74.01,73.05,73.08,682251,-0.00408830744071953,73.79714285714286,77.282,0.017642283248898022,71.7,0
2024-02-16,71.57,72.51,70.71,71.7,459929,-0.018883415435139494,73.16999999999999,77.10300000000001,0.017706622342188904,71.3,0
2024-02-19,71.41,71.53,70.9,71.3,438912,-0.005578800557880181,72.73428571428572,76.86,0.017219706606919686,70.37,0
2024-02-20,70.19,70.85,69.66,70.37,301768,-0.01304347826086949,72.10571428571428,76.58033333333333,0.01728325195670075,69.4,0
2024-02-21,69.44,69.65,69.4,69.4,225630,-0.013784283075174097,71.50285714285715,76.27866666666667,0.017383035629839207,71.08,1
2024-02-22,71.65,71.78,70.54,71.08,465376,0.02420749279538903,71.47285714285714,76.06133333333332,0.01806704483804656,70.49,0
2024-02-23,70.71,70.89,70.3,70.49,411118,-0.008300506471581315,71.06,75.81433333333334,0.018049650878436258,71.19,1
2024-02-26,71.62,72.15,71.12,71.19,492135,0.009930486593843213,70.79,75.53433333333334,0.01761338045439808,71.55,1
2024-02-27,71.32,72.07,70.4,71.55,668940,0.005056890012642201,70.76857142857143,75.32166666666667,0.017369645993074005,71.8,1
2024-02-28,71.6,72.51,71.35,71.8,612850,0.0034940600978337066,70.84,75.066,0.01689170671054842,70.3,0
2024-02-29,70.29,70.87,70.09,70.3,311232,-0.02089136490250698,70.83,74.71633333333332,0.016759229755013476,69.03,0
2024-03-01,69.18,69.46,68.86,69.03,489252,-0.018065433854907442,70.77714285714285,74.34400000000001,0.016935795836086658,68.66,0
2024-03-04,68.6,68.9,68.45,68.66,493813,-0.0053599884108359586,70.43142857142857,73.98933333333333,0.01689348497631942,69.85,1
2024-03-05,70.14,70.49,69.37,69.85,400344,0.017331779784445,70.34,73.68866666666668,0.017362040060768483,68.06,0
2024-03-06,67.92,68.82,67.82,68.06,179785,-0.025626342161775173,69.89285714285714,73.32,0.01774971153812599,65.8,0
2024-03-07,66.16,66.29,65.74,65.8,320440,-0.033205994710549636,69.07142857142857,72.904,0.01846723749549026,66.23,1
2024-03-08,66.49,66.54,65.53,66.23,424798,0.006534954407295013,68.27571428571429,72.46533333333333,0.01823608049471561,66.79,1
2024-03-11,66.49,67.06,66.34,66.79,596194,0.008455382757058816,67.77428571428571,72.11233333333332,0.018034934723450687,66.6,0
2024-03-12,66.75,67.08,66.52,66.6,389108,-0.002844737236113337,67.42714285714285,71.71833333333333,0.017711156183357935,66.7,1
2024-03-13,66.64,67.44,65.86,66.7,252501,0.0015015015015016342,67.14714285714285,71.38733333333333,0.01743482703822656,65.73,0
2024-03-14,66.0,66.5,65.68,65.73,758458,-0.014542728635682178,66.55857142857143,71.01066666666667,0.017429509699798285,66.43,1
2024-03-15,66.29,66.7,65.94,66.43,433657,0.010649627263045858,66.32571428571428,70.58566666666665,0.016564710933151407,64.13,0
2024-03-18,64.21,64.53,63.83,64.13,366699,-0.034622911335240314,66.08714285714287,70.17200000000001,0.016639906061994315,65.39,1
2024-03-19,65.54,65.63,65.3,65.39,543905,0.01964759083112444,65.96714285714286,69.83866666666667,0.017168834352688615,64.64,0
2024-03-20,63.92,64.92,63.87,64.64,579522,-0.01146964367640313,65.66,69.45700000000001,0.017007894770005333,67.58,1
2024-03-21,67.08,67.82,66.48,67.58,425824,0.0454826732673268,65.8,69.23133333333334,0.019028760653662304,68.19,1
2024-03-22,68.22,68.38,68.04,68.19,347921,0.00902633915359563,66.01285714285714,69.012,0.019091597896228947,69.36,1
2024-03-25,69.33,69.58,69.11,69.36,349991,0.017157941047074354,66.53142857142858,68.86999999999999,0.019280867554590325,70.15,1
2024-03-26,70.43,70.52,70.07,70.15,603164,0.011389850057670126,67.06285714285714,68.83200000000001,0.018571888761602144,70.28,1
2024-03-27,70.34,70.53,70.24,70.28,415306,0.0018531717747682919,67.94142857142857,68.72866666666667,0.01771516182779278,71.94,1
2024-03-28,71.58,73.16,71.13,71.94,535137,0.023619806488332395,68.87714285714286,68.69066666666667,0.018277413880947984,72.83,1
2024-03-29,72.93,73.35,72.67,72.83,204614,0.012371420628301433,70.04714285714286,68.72833333333332,0.01807496720146307,74.54,1
2024-04-01,74.31,74.71,74.22,74.54,359996,0.02347933543869285,71.04142857142857,68.83633333333334,0.01850160190172243,74.41,0
2024-04-02,74.34,74.43,74.02,74.41,376333,-0.0017440300509794504,71.92999999999999,68.971,0.01830619330543126,73.77,0
2024-04-03,73.62,73.83,72.85,73.77,362994,-0.008600994489987968,72.55999999999999,69.11666666666666,0.018175839939430703,75.48,1
2024-04-04,75.58,76.32,75.03,75.48,201354,0.02318015453436373,73.32142857142857,69.26333333333334,0.018133860263269255,75.92,1
2024-04-05,75.49,76.32,74.98,75.92,366409,0.005829358770535142,74.12714285714286,69.44433333333333,0.018035954015631545,78.21,1
2024-04-08,77.86,78.58,77.53,78.21,820241,0.030163329820863893,75.02285714285713,69.67833333333333,0.01868482295292587,79.06,1
2024-04-09,78.36,79.22,77.98,79.06,494235,0.010868175425137627,75.91285714285713,69.92866666666667,0.018733634999641036,78.56,0
2024-04-10,79.24,79.58,77.8,78.56,354600,-0.006324310650139164,76.48714285714286,70.154,0.018819347889484542,79.67,1
2024-04-11,79.36,79.87,79.27,79.67,328286,0.014129327902240307,77.23857142857143,70.46633333333332,0.01835550068424444,80.52,1
2024-04-12,80.24,80.6,79.53,80.52,254519,0.010669009664867612,78.20285714285716,70.84933333333333,0.017889714457284708,81.04,1
2024-04-15,80.67,81.26,80.53,81.04,478879,0.0064580228514656834,78.99714285714286,71.262,0.01777664635924348,81.11,1
2024-04-16,80.9,81.49,80.42,81.11,319707,0.0008637709772951752,79.73857142857142,71.63733333333333,0.017658753461589866,79.48,0
2024-04-17,79.34,79.99,79.29,79.48,372969,-0.020096165700900004,79.92,72.018,0.017352667994667552,80.17,1
2024-04-18,80.37,80.66,79.97,80.17,623625,0.008681429290387399,80.07857142857144,72.49700000000001,0.01575690269676221,78.5,0
2024-04-19,78.56,78.99,78.32,78.5,636664,-0.02083073468878638,80.07000000000001,72.906,0.01654093102275658,78.13,0
2024-04-22,78.23,78.26,77.34,78.13,559181,-0.004713375796178365,79.85000000000001,73.284,0.01664282081858364,80.5,1
2024-04-23,80.31,80.88,80.15,80.5,225147,0.030334058620248294,79.84714285714287,73.74733333333332,0.017171805813557102,80.2,0
2024-04-24,80.18,80.55,79.72,80.2,348288,-0.003726708074534124,79.72714285714287,74.19733333333333,0.01725042795013044,81.62,1
2024-04-25,82.02,82.43,80.63,81.62,698758,0.017705735660847877,79.8,74.727,0.01690781670766081,80.98,0
2024-04-26,80.97,81.26,80.14,80.98,271805,-0.007841215388385225,80.01428571428572,75.212,0.017120254319462822,80.82,0
2024-04-29,80.92,81.64,80.81,80.82,720131,-0.0019757964929613125,80.10714285714286,75.76833333333335,0.015344240201242266,80.74,0
2024-04-30,80.09,81.19,79.73,80.74,431470,-0.0009898539965355058,80.42714285714285,76.28,0.015259602969393127,81.83,1
2024-05-01,82.0,82.3,80.83,81.83,636742,0.01350012385434729,80.9557142857143,76.853,0.014884509115368972,83.05,1
2024-05-02,83.13,83.97,82.48,83.05,369149,0.014908957595014094,81.32000000000001,77.36866666666667,0.013178314040542614,81.01,0
2024-05-03,81.43,81.67,80.1,81.01,273449,-0.02456351595424433,81.43571428571428,77.79599999999999,0.014371243869849847,85.64,1
2024-05-06,84.7,85.9,83.66,85.64,290449,0.05715343784717941,82.00999999999999,78.33866666666668,0.017059344092707204,86.9,1
2024-05-07,86.91,87.79,86.33,86.9,779727,0.014712751050910855,82.85571428571428,78.89699999999999,0.01709828477256154,89.0,1
2024-05-08,88.96,89.26,88.14,89.0,382820,0.024165707710011475,84.02428571428572,79.521,0.017336693221836997,88.77,0
2024-05-09,88.79,89.52,88.59,88.77,266985,-0.002584269662921357,85.17142857142858,80.08200000000001,0.017184446010133372,90.91,1
2024-05-10,90.68,91.07,90.57,90.91,603455,0.024107243438098447,86.46857142857142,80.68466666666667,0.017438571758755742,89.09,0
2024-05-13,89.16,89.85,88.43,89.09,234839,-0.02001979980200186,87.33142857142857,81.16966666666667,0.01787263595591571,90.32,1
2024-05-14,90.57,90.96,89.54,90.32,407932,0.013806263329217527,88.66142857142857,81.7,0.017862370810246924,91.86,1
2024-05-15,91.87,92.49,91.85,91.86,498462,0.01705048715677604,89.55,82.30300000000001,0.01772142148649844,91.6,0
2024-05-16,91.49,92.29,91.36,91.6,489405,-0.00283039407794472,90.22142857142858,82.84033333333333,0.017562751158272917,93.6,1
2024-05-17,93.51,94.11,92.76,93.6,515333,0.02183406113537112,90.8785714285714,83.42966666666666,0.01777963676471382,94.06,1
2024-05-20,93.91,95.08,93.74,94.06,419832,0.004914529914529897,91.63428571428571,83.958,0.01724236740346183,94.03,0
2024-05-21,94.04,94.96,93.91,94.03,162659,-0.0003189453540293208,92.08,84.45700000000001,0.01726139997290691,94.38,1
2024-05-22,94.1,95.1,93.91,94.38,479790,0.003722216313942317,92.83571428571427,84.98433333333334,0.017112081107089075,98.3,1
2024-05-23,97.51,98.52,96.91,98.3,427293,0.0415342233524052,93.97571428571429,85.60533333333333,0.01824016745436483,98.18,0
2024-05-24,98.7,99.05,97.66,98.18,401661,-0.0012207527975583998,94.87857142857142,86.194,0.0182910173002848,96.85,0
2024-05-27,96.16,97.23,95.9,96.85,528967,-0.013546547158280853,95.62857142857142,86.721,0.018664422132201142,98.19,1
2024-05-28,98.13,98.74,97.85,98.19,591053,0.013835828600929245,96.2842857142857,87.29033333333334,0.018688589056016915,97.38,0
2024-05-29,96.86,97.66,95.97,97.38,473526,-0.008249312557286892,96.75857142857141,87.88699999999999,0.01822540445342024,96.34,0
2024-05-30,96.22,97.12,96.21,96.34,792151,-0.010679811049496779,97.08857142857143,88.42599999999999,0.018502734988637207,93.02,0
2024-05-31,92.66,93.64,92.13,93.02,1045715,-0.03446128295619688,96.89428571428572,88.91,0.019340482867342704,93.68,1
2024-06-03,93.65,93.98,93.39,93.68,487486,0.007095248333691906,96.23428571428572,89.42833333333334,0.019237930605362778,92.47,0
2024-06-04,92.15,92.67,91.63,92.47,378221,-0.012916310845431322,95.41857142857144,89.82733333333334,0.0189894948694086,93.45,1
2024-06-05,92.96,93.46,91.79,93.45,258965,0.010598031794095464,94.93285714285715,90.26899999999999,0.018947643139706098,95.63,1
2024-06-06,95.73,96.09,95.54,95.63,547526,0.02332798287854465,94.56714285714285,90.736,0.019101942245318835,92.29,0
2024-06-07,92.77,92.97,92.18,92.29,213506,-0.034926278364529884,93.84000000000002,91.113,0.020351907278078875,90.61,0
2024-06-10,90.72,90.82,90.4,90.61,853080,-0.018203489002058815,93.02142857142857,91.43933333333332,0.020743661208193133,90.56,0
2024-06-11,90.59,91.06,90.18,90.56,642746,-0.0005518154729058367,92.67,91.76666666666667,0.020740163286954178,88.21,0
2024-06-12,87.83,88.33,87.71,88.21,352212,-0.025949646643109614,91.88857142857144,91.97933333333334,0.02136099519439669,88.59,1
2024-06-13,88.55,89.07,88.05,88.59,570764,0.004307901598458397,91.3342857142857,92.164,0.021239827873212467,88.39,0
2024-06-14,88.54,88.64,87.6,88.39,306751,-0.0022575911502427104,90.61142857142856,92.41000000000001,0.0206465564313678,90.23,1
2024-06-17,89.99,90.24,89.67,90.23,279625,0.020816834483538882,89.84,92.563,0.018299536672803655,86.99,0
2024-06-18,87.29,87.85,86.76,86.99,589875,-0.03590823451180325,89.08285714285714,92.56599999999999,0.019379672660342556,86.36,0
2024-06-19,86.33,86.94,85.96,86.36,289257,-0.0072422117484768345,88.47571428571429,92.478,0.018883270702983474,85.7,0
2024-06-20,85.81,86.53,85.33,85.7,479467,-0.007642427049559974,87.78142857142858,92.37566666666666,0.018922011436705778,84.74,0
2024-06-21,84.55,85.14,83.64,84.74,412742,-0.011201866977829766,87.28571428571429,92.17,0.018397376907301814,82.41,0
2024-06-24,82.23,82.43,81.69,82.41,812122,-0.027495869719140864,86.40285714285714,91.94733333333332,0.01869562999171797,82.02,0
2024-06-25,82.08,82.25,81.09,82.02,492629,-0.004732435384055322,85.49285714285715,91.67066666666666,0.018445328103070785,80.43,0
2024-06-26,80.54,80.69,79.81,80.43,817410,-0.019385515727871172,84.09285714285714,91.28966666666666,0.01827541353118465,78.48,0
2024-06-27,78.58,79.33,78.29,78.48,614368,-0.024244684819097362,82.87714285714286,90.85233333333333,0.018632455899252633,78.75,1
2024-06-28,78.41,79.2,76.81,78.75,319430,0.0034403669724769603,81.78999999999999,90.35733333333334,0.01801227922422131,78.18,0
2024-07-01,77.94,78.97,77.58,78.18,272325,-0.007238095238095155,80.71571428571428,89.828,0.01790434371517344,80.01,1
2024-07-02,79.99,80.06,79.71,80.01,186660,0.023407521105141882,80.03999999999999,89.36066666666667,0.018671091450863594,79.69,0
2024-07-03,79.08,80.97,78.88,79.69,440071,-0.003999500062492278,79.65142857142858,88.871,0.018596944727892972,80.72,1
2024-07-04,81.04,81.06,80.07,80.72,142661,0.012925084703224954,79.46571428571428,88.28500000000001,0.016745587262023316,78.42,0
2024-07-05,78.51,78.66,78.02,78.42,312451,-0.028493557978196193,79.17857142857143,87.62633333333333,0.01718859871194982,77.15,0
2024-07-08,77.15,77.64,76.94,77.15,165362,-0.016194848252996663,78.98857142857142,86.96966666666667,0.017228438901739782,78.14,1
2024-07-09,77.9,79.28,77.82,78.14,338153,0.012832145171743248,78.90142857142857,86.30133333333333,0.01718668799770576,76.04,0
2024-07-10,76.28,76.87,75.95,76.04,575175,-0.026874840030714053,78.5957142857143,85.59,0.01754948672087297,75.76,0
2024-07-11,75.66,76.2,75.0,75.76,305234,-0.0036822724881641067,77.98857142857142,84.904,0.017559987721128933,75.94,1
2024-07-12,76.51,76.52,75.87,75.94,347343,0.002375923970432847,77.45285714285714,84.33466666666666,0.01690931814677534,73.3,0
2024-07-15,73.4,73.69,73.21,73.3,360837,-0.03476428759547012,76.39285714285714,83.65533333333333,0.01745836994216309,74.79,1
2024-07-16,74.33,75.24,74.12,74.79,482393,0.020327421555252467,75.87428571428572,83.066,0.018175581365016548,75.63,1
2024-07-17,75.84,76.12,75.01,75.63,239533,0.011231448054552562,75.65714285714286,82.47200000000001,0.01819694961667929,72.32,0
2024-07-18,72.15,72.54,71.92,72.32,452046,-0.043765701441227045,74.82571428571428,81.695,0.018478808229044883,71.56,0
2024-07-19,71.4,71.71,70.97,71.56,415277,-0.01050884955752196,74.1857142857143,81.004,0.017828479847369516,70.7,0
2024-07-22,70.62,70.82,70.49,70.7,286093,-0.012017887087758528,73.46285714285715,80.34033333333333,0.017745440900313304,71.53,1
2024-07-23,71.47,71.72,71.08,71.53,291900,0.011739745403111623,72.83285714285714,79.706,0.01806435227141486,70.46,0
2024-07-24,70.51,70.89,70.34,70.46,701602,-0.014958758562840901,72.42714285714285,79.11433333333333,0.017790280204874942,71.49,1
2024-07-25,71.69,71.87,71.36,71.49,577486,0.014618223105308026,71.95571428571428,78.54433333333333,0.018118946704156525,71.3,0
2024-07-26,71.42,71.48,71.2,71.3,512924,-0.002657714365645547,71.33714285714287,77.97466666666666,0.018115510414517196,71.7,1
2024-07-29,71.47,71.86,71.42,71.7,309365,0.005610098176718203,71.24857142857142,77.357,0.01751376288250032,71.43,0
2024-07-30,71.03,71.58,70.17,71.43,376224,-0.003765690376568931,71.23,76.83833333333334,0.016678125217855964,73.62,1
2024-07-31,73.36,74.19,73.36,73.62,256536,0.030659386812263767,71.64714285714285,76.41366666666666,0.01799650121521912,71.77,0
2024-08-01,71.85,72.29,71.41,71.77,213284,-0.02512904102146163,71.68142857142857,75.94933333333333,0.018359583053460048,71.99,1
2024-08-02,72.22,72.61,71.73,71.99,357337,0.0030653476382889178,71.9,75.52433333333333,0.018397739745668787,72.09,1
2024-08-05,72.59,73.11,71.82,72.09,339309,0.0013890818169191022,71.98571428571428,75.18033333333334,0.017943931712379634,73.97,1
2024-08-06,73.55,73.99,72.86,73.97,261700,0.026078512969898604,72.36714285714285,74.912,0.018780172619821657,75.19,1
2024-08-07,75.2,75.52,75.18,75.19,264459,0.016493172907935616,72.86571428571429,74.73733333333332,0.018860495706261977,74.96,0
2024-08-08,74.87,75.09,74.75,74.96,499134,-0.003058917409230033,73.37,74.61999999999999,0.018392402772081845,75.6,1
2024-08-09,75.47,76.12,75.29,75.6,357621,0.008537886872998834,73.65285714285713,74.515,0.018461733005112568,76.8,1
2024-08-12,76.83,77.14,76.77,76.8,228892,0.015873015873015817,74.37142857142858,74.46900000000001,0.018681706162236012,78.26,1
2024-08-13,78.16,79.25,77.15,78.26,973762,0.019010416666666696,75.26714285714286,74.41066666666666,0.018504698787437157,77.05,0
2024-08-14,76.95,77.16,75.45,77.05,214557,-0.015461282903143414,75.97571428571428,74.32266666666668,0.018695286522852433,77.89,1
2024-08-15,77.67,78.35,76.96,77.89,468456,0.010902011680726797,76.53571428571429,74.22833333333332,0.018647090171335524,77.2,0
2024-08-16,77.31,77.42,76.86,77.2,287777,-0.008858646809603243,76.82285714285715,74.18766666666667,0.01798226027213717,76.37,0
2024-08-19,76.67,77.73,76.36,76.37,563823,-0.010751295336787536,77.02428571428572,74.16166666666666,0.01784395379212558,75.48,0
2024-08-20,75.95,76.82,75.15,75.48,442433,-0.0116537907555323,77.00714285714285,74.07300000000001,0.01778798387871367,75.42,0
2024-08-21,75.25,75.6,74.91,75.42,645464,-0.0007949125596184992,76.81000000000002,74.05233333333334,0.01710395865184371,77.78,1
2024-08-22,77.44,78.05,76.67,77.78,418132,0.031291434632723325,76.74142857142859,74.11966666666667,0.018020843312974443,78.87,1
2024-08-23,78.77,79.0,78.09,78.87,317690,0.014013885317562425,77.00142857142858,74.21733333333333,0.018175302243748692,78.49,0
2024-08-26,78.2,78.83,77.76,78.49,765773,-0.004818055027260182,77.08714285714287,74.39033333333333,0.016896680503201988,78.93,1
2024-08-27,79.24,79.24,78.25,78.93,420107,0.005605809657281302,77.33428571428571,74.52833333333334,0.016569317077201287,81.06,1
2024-08-28,80.77,81.38,80.34,81.06,395286,0.02698593690611939,78.00428571428571,74.70933333333332,0.01711494151757432,79.79,0
2024-08-29,79.79,79.98,78.5,79.79,404411,-0.015667406859116606,78.62,74.95833333333333,0.01515485906434192,77.93,0
2024-08-30,77.49,78.13,77.03,77.93,321241,-0.02331119187868158,78.97857142857143,75.17066666666666,0.01572916942296918,78.17,1
2024-09-02,78.04,78.69,77.87,78.17,494659,0.0030796868984985792,79.03428571428572,75.41966666666667,0.015472673582686862,77.69,0
2024-09-03,77.73,78.53,77.34,77.69,840732,-0.00614046309325833,78.86571428571429,75.62500000000001,0.015487460325528623,80.1,1
2024-09-04,80.57,81.04,79.64,80.1,781339,0.031020723387823468,79.09571428571428,75.94633333333334,0.01593071602144672,81.95,1
2024-09-05,81.7,82.4,81.08,81.95,484110,0.02309612983770304,79.52714285714286,76.295,0.016191192885866606,78.55,0
2024-09-06,78.65,78.91,77.75,78.55,556201,-0.04148871262965226,79.16857142857143,76.53666666666668,0.01822329458245982,79.31,1
2024-09-09,78.63,79.86,77.97,79.31,579527,0.009675366008911501,79.10000000000001,76.79033333333334,0.018255429940415735,77.99,0
2024-09-10,77.59,78.2,77.11,77.99,333180,-0.016643550624133252,79.10857142857142,77.009,0.018581376914155564,77.67,0
2024-09-11,77.4,77.78,77.03,77.67,779942,-0.004103090139761401,79.03714285714285,77.14399999999999,0.01787393057757202,78.88,1
2024-09-12,78.7,78.95,78.41,78.88,474906,0.01557873052658687,79.20714285714287,77.381,0.01728342409620481,77.94,0
2024-09-13,78.06,78.06,77.13,77.94,207732,-0.01191683569979718,78.89857142857143,77.57933333333334,0.017505414371446208,76.47,0
2024-09-16,76.64,76.9,76.2,76.47,549714,-0.01886066204772896,78.11571428571428,77.72533333333332,0.017946493799924534,76.55,1
2024-09-17,76.04,76.77,75.81,76.55,298071,0.0010461618935531103,77.83,77.81133333333334,0.01736690088000245,76.72,1
2024-09-18,76.86,77.06,76.16,76.72,484385,0.0022207707380796915,77.46000000000001,77.86233333333332,0.01712991978964524,74.45,0
2024-09-19,74.1,74.48,74.05,74.45,562795,-0.029588112617309648,76.9542857142857,77.84533333333334,0.017999425514258552,74.22,0
2024-09-20,74.75,75.26,74.05,74.22,379148,-0.003089321692411051,76.46142857142857,77.79933333333334,0.017932727640915764,74.15,0
2024-09-23,74.23,74.8,74.02,74.15,479318,-0.0009431420102397059,75.78571428571429,77.711,0.017665471823746184,74.94,1
2024-09-24,74.97,75.21,74.81,74.94,736697,0.01065407956844222,75.35714285714286,77.60033333333334,0.01740269228302078,73.06,0
2024-09-25,72.99,73.34,72.3,73.06,247306,-0.02508673605551104,74.87,77.46733333333333,0.017757938805818968,74.22,1
2024-09-26,74.19,74.56,73.79,74.22,201917,0.015877361073090457,74.53714285714285,77.345,0.017901551543778427,73.64,0
2024-09-27,73.62,74.22,72.97,73.64,408732,-0.007814605227701388,74.09714285714287,77.22633333333333,0.01788766629825507,74.35,1
2024-09-30,74.12,74.46,73.99,74.35,389568,0.009641499185225388,74.08285714285715,77.159,0.017908204809888407,73.54,0
